K,C
6.48458e-13,8.83055e+27
6.5095e-13,8.7463e+27
6.53451e-13,8.66284e+27
6.55962e-13,8.58019e+27
6.58482e-13,8.49832e+27
6.61012e-13,8.41723e+27
6.63552e-13,8.33692e+27
6.66102e-13,8.25737e+27
6.68661e-13,8.17858e+27
6.7123e-13,8.10054e+27
6.73809e-13,8.02325e+27
6.76398e-13,7.9467e+27
6.78997e-13,7.87087e+27
6.81606e-13,7.79577e+27
6.84225e-13,7.72139e+27
6.86854e-13,7.64772e+27
6.89493e-13,7.57474e+27
6.92143e-13,7.50247e+27
6.94802e-13,7.43088e+27
6.97472e-13,7.35998e+27
7.00152e-13,7.28976e+27
7.02842e-13,7.2202e+27
7.05542e-13,7.15131e+27
7.08253e-13,7.08307e+27
7.10975e-13,7.01549e+27
7.13706e-13,6.94855e+27
7.16449e-13,6.88225e+27
7.19202e-13,6.81658e+27
7.21965e-13,6.75154e+27
7.24739e-13,6.68712e+27
7.27524e-13,6.62332e+27
7.30319e-13,6.56012e+27
7.33125e-13,6.49753e+27
7.35942e-13,6.43553e+27
7.3877e-13,6.37412e+27
7.41608e-13,6.31331e+27
7.44458e-13,6.25307e+27
7.47318e-13,6.1934e+27
7.5019e-13,6.13431e+27
7.53072e-13,6.07578e+27
7.55966e-13,6.0178e+27
7.5887e-13,5.96039e+27
7.61786e-13,5.90351e+27
7.64713e-13,5.84718e+27
7.67651e-13,5.79139e+27
7.70601e-13,5.73613e+27
7.73562e-13,5.6814e+27
7.76534e-13,5.62719e+27
7.79518e-13,5.5735e+27
7.82513e-13,5.52032e+27
7.8552e-13,5.46765e+27
7.88538e-13,5.41548e+27
7.91568e-13,5.36381e+27
7.94609e-13,5.31263e+27
7.97662e-13,5.26194e+27
8.00727e-13,5.21173e+27
8.03804e-13,5.162e+27
8.06892e-13,5.11275e+27
8.09993e-13,5.06396e+27
8.13105e-13,5.01565e+27
8.16229e-13,4.96779e+27
8.19365e-13,4.92039e+27
8.22514e-13,4.87344e+27
8.25674e-13,4.82694e+27
8.28846e-13,4.78088e+27
8.32031e-13,4.73527e+27
8.35228e-13,4.69008e+27
8.38437e-13,4.64533e+27
8.41659e-13,4.60101e+27
8.44893e-13,4.55711e+27
8.48139e-13,4.51363e+27
8.51398e-13,4.47056e+27
8.54669e-13,4.4279e+27
8.57953e-13,4.38565e+27
8.6125e-13,4.34381e+27
8.64559e-13,4.30236e+27
8.67881e-13,4.26131e+27
8.71215e-13,4.22065e+27
8.74563e-13,4.18038e+27
8.77923e-13,4.14049e+27
8.81296e-13,4.10099e+27
8.84683e-13,4.06186e+27
8.88082e-13,4.0231e+27
8.91494e-13,3.98471e+27
8.9492e-13,3.94669e+27
8.98358e-13,3.90903e+27
9.0181e-13,3.87174e+27
9.05275e-13,3.83479e+27
9.08753e-13,3.7982e+27
9.12245e-13,3.76196e+27
9.1575e-13,3.72607e+27
9.19269e-13,3.69052e+27
9.22801e-13,3.6553e+27
9.26347e-13,3.62042e+27
9.29906e-13,3.58588e+27
9.33479e-13,3.55167e+27
9.37066e-13,3.51778e+27
9.40666e-13,3.48421e+27
9.4428e-13,3.45097e+27
9.47909e-13,3.41804e+27
9.51551e-13,3.38543e+27
9.55207e-13,3.35312e+27
9.58877e-13,3.32113e+27
9.62561e-13,3.28944e+27
9.6626e-13,3.25805e+27
9.69973e-13,3.22697e+27
9.737e-13,3.19618e+27
9.77441e-13,3.16568e+27
9.81196e-13,3.13547e+27
9.84967e-13,3.10556e+27
9.88751e-13,3.07593e+27
9.9255e-13,3.04658e+27
9.96364e-13,3.01751e+27
1.00019e-12,2.98872e+27
1.00404e-12,2.9602e+27
1.00789e-12,2.93195e+27
1.01177e-12,2.90398e+27
1.01565e-12,2.87627e+27
1.01956e-12,2.84883e+27
1.02347e-12,2.82164e+27
1.02741e-12,2.79472e+27
1.03135e-12,2.76805e+27
1.03532e-12,2.74164e+27
1.03929e-12,2.71548e+27
1.04329e-12,2.68957e+27
1.0473e-12,2.66391e+27
1.05132e-12,2.63849e+27
1.05536e-12,2.61332e+27
1.05941e-12,2.58838e+27
1.06349e-12,2.56368e+27
1.06757e-12,2.53922e+27
1.07167e-12,2.515e+27
1.07579e-12,2.491e+27
1.07992e-12,2.46723e+27
1.08407e-12,2.44369e+27
1.08824e-12,2.42037e+27
1.09242e-12,2.39728e+27
1.09662e-12,2.3744e+27
1.10083e-12,2.35175e+27
1.10506e-12,2.32931e+27
1.10931e-12,2.30708e+27
1.11357e-12,2.28507e+27
1.11785e-12,2.26327e+27
1.12214e-12,2.24167e+27
1.12646e-12,2.22028e+27
1.13078e-12,2.1991e+27
1.13513e-12,2.17812e+27
1.13949e-12,2.15733e+27
1.14387e-12,2.13675e+27
1.14826e-12,2.11636e+27
1.15268e-12,2.09617e+27
1.1571e-12,2.07617e+27
1.16155e-12,2.05636e+27
1.16601e-12,2.03674e+27
1.17049e-12,2.0173e+27
1.17499e-12,1.99805e+27
1.17951e-12,1.97899e+27
1.18404e-12,1.96011e+27
1.18859e-12,1.9414e+27
1.19315e-12,1.92288e+27
1.19774e-12,1.90453e+27
1.20234e-12,1.88636e+27
1.20696e-12,1.86836e+27
1.2116e-12,1.85053e+27
1.21625e-12,1.83288e+27
1.22093e-12,1.81539e+27
1.22562e-12,1.79807e+27
1.23033e-12,1.78091e+27
1.23505e-12,1.76392e+27
1.2398e-12,1.74709e+27
1.24456e-12,1.73042e+27
1.24934e-12,1.71391e+27
1.25415e-12,1.69755e+27
1.25896e-12,1.68136e+27
1.2638e-12,1.66531e+27
1.26866e-12,1.64942e+27
1.27353e-12,1.63369e+27
1.27843e-12,1.6181e+27
1.28334e-12,1.60266e+27
1.28827e-12,1.58737e+27
1.29322e-12,1.57222e+27
1.29819e-12,1.55722e+27
1.30318e-12,1.54236e+27
1.30818e-12,1.52764e+27
1.31321e-12,1.51307e+27
1.31825e-12,1.49863e+27
1.32332e-12,1.48433e+27
1.3284e-12,1.47017e+27
1.33351e-12,1.45614e+27
1.33863e-12,1.44225e+27
1.34378e-12,1.42849e+27
1.34894e-12,1.41486e+27
1.35412e-12,1.40136e+27
1.35933e-12,1.38799e+27
1.36455e-12,1.37474e+27
1.36979e-12,1.36162e+27
1.37505e-12,1.34863e+27
1.38034e-12,1.33576e+27
1.38564e-12,1.32302e+27
1.39097e-12,1.3104e+27
1.39631e-12,1.29789e+27
1.40167e-12,1.28551e+27
1.40706e-12,1.27324e+27
1.41247e-12,1.26109e+27
1.41789e-12,1.24906e+27
1.42334e-12,1.23714e+27
1.42881e-12,1.22534e+27
1.4343e-12,1.21365e+27
1.43981e-12,1.20207e+27
1.44534e-12,1.1906e+27
1.4509e-12,1.17924e+27
1.45647e-12,1.16799e+27
1.46207e-12,1.15684e+27
1.46769e-12,1.1458e+27
1.47333e-12,1.13487e+27
1.47899e-12,1.12404e+27
1.48467e-12,1.11332e+27
1.49037e-12,1.10269e+27
1.4961e-12,1.09217e+27
1.50185e-12,1.08175e+27
1.50762e-12,1.07143e+27
1.51341e-12,1.06121e+27
1.51923e-12,1.05108e+27
1.52506e-12,1.04105e+27
1.53092e-12,1.03112e+27
1.53681e-12,1.02128e+27
1.54271e-12,1.01154e+27
1.54864e-12,1.00188e+27
1.55459e-12,9.92325e+26
1.56056e-12,9.82856e+26
1.56656e-12,9.73478e+26
1.57258e-12,9.6419e+26
1.57862e-12,9.5499e+26
1.58469e-12,9.45878e+26
1.59078e-12,9.36853e+26
1.59689e-12,9.27914e+26
1.60302e-12,9.1906e+26
1.60918e-12,9.10291e+26
1.61537e-12,9.01605e+26
1.62157e-12,8.93002e+26
1.6278e-12,8.84482e+26
1.63406e-12,8.76042e+26
1.64034e-12,8.67683e+26
1.64664e-12,8.59404e+26
1.65297e-12,8.51204e+26
1.65932e-12,8.43083e+26
1.66569e-12,8.35038e+26
1.67209e-12,8.27071e+26
1.67852e-12,8.19179e+26
1.68497e-12,8.11363e+26
1.69144e-12,8.03621e+26
1.69794e-12,7.95953e+26
1.70446e-12,7.88359e+26
1.71101e-12,7.80837e+26
1.71759e-12,7.73386e+26
1.72419e-12,7.66007e+26
1.73081e-12,7.58698e+26
1.73746e-12,7.51459e+26
1.74414e-12,7.44289e+26
1.75084e-12,7.37187e+26
1.75757e-12,7.30153e+26
1.76432e-12,7.23186e+26
1.7711e-12,7.16286e+26
1.7779e-12,7.09451e+26
1.78473e-12,7.02682e+26
1.79159e-12,6.95977e+26
1.79848e-12,6.89337e+26
1.80539e-12,6.82759e+26
1.81232e-12,6.76245e+26
1.81929e-12,6.69792e+26
1.82628e-12,6.63401e+26
1.83329e-12,6.57072e+26
1.84034e-12,6.50802e+26
1.84741e-12,6.44592e+26
1.85451e-12,6.38442e+26
1.86163e-12,6.3235e+26
1.86879e-12,6.26317e+26
1.87597e-12,6.20341e+26
1.88318e-12,6.14422e+26
1.89041e-12,6.08559e+26
1.89767e-12,6.02752e+26
1.90497e-12,5.97001e+26
1.91229e-12,5.91305e+26
1.91963e-12,5.85663e+26
1.92701e-12,5.80075e+26
1.93441e-12,5.7454e+26
1.94185e-12,5.69058e+26
1.94931e-12,5.63628e+26
1.9568e-12,5.5825e+26
1.96432e-12,5.52924e+26
1.97186e-12,5.47648e+26
1.97944e-12,5.42423e+26
1.98704e-12,5.37247e+26
1.99468e-12,5.32121e+26
2.00234e-12,5.27044e+26
2.01004e-12,5.22015e+26
2.01776e-12,5.17034e+26
2.02551e-12,5.12101e+26
2.0333e-12,5.07214e+26
2.04111e-12,5.02375e+26
2.04895e-12,4.97581e+26
2.05682e-12,4.92834e+26
2.06473e-12,4.88131e+26
2.07266e-12,4.83474e+26
2.08062e-12,4.78861e+26
2.08862e-12,4.74291e+26
2.09664e-12,4.69766e+26
2.1047e-12,4.65284e+26
2.11279e-12,4.60844e+26
2.1209e-12,4.56447e+26
2.12905e-12,4.52092e+26
2.13723e-12,4.47778e+26
2.14545e-12,4.43506e+26
2.15369e-12,4.39274e+26
2.16196e-12,4.35082e+26
2.17027e-12,4.30931e+26
2.17861e-12,4.26819e+26
2.18698e-12,4.22747e+26
2.19538e-12,4.18713e+26
2.20382e-12,4.14718e+26
2.21229e-12,4.10761e+26
2.22079e-12,4.06842e+26
2.22932e-12,4.0296e+26
2.23789e-12,3.99115e+26
2.24649e-12,3.95307e+26
2.25512e-12,3.91535e+26
2.26378e-12,3.87799e+26
2.27248e-12,3.84099e+26
2.28121e-12,3.80434e+26
2.28998e-12,3.76804e+26
2.29878e-12,3.73209e+26
2.30761e-12,3.69648e+26
2.31648e-12,3.66121e+26
2.32538e-12,3.62627e+26
2.33431e-12,3.59167e+26
2.34328e-12,3.5574e+26
2.35228e-12,3.52346e+26
2.36132e-12,3.48984e+26
2.37039e-12,3.45654e+26
2.3795e-12,3.42356e+26
2.38865e-12,3.39089e+26
2.39782e-12,3.35854e+26
2.40704e-12,3.32649e+26
2.41628e-12,3.29475e+26
2.42557e-12,3.26332e+26
2.43489e-12,3.23218e+26
2.44424e-12,3.20134e+26
2.45364e-12,3.17079e+26
2.46306e-12,3.14054e+26
2.47253e-12,3.11057e+26
2.48203e-12,3.08089e+26
2.49156e-12,3.0515e+26
2.50114e-12,3.02238e+26
2.51075e-12,2.99354e+26
2.52039e-12,2.96498e+26
2.53008e-12,2.93669e+26
2.5398e-12,2.90867e+26
2.54956e-12,2.88092e+26
2.55936e-12,2.85343e+26
2.56919e-12,2.8262e+26
2.57906e-12,2.79923e+26
2.58897e-12,2.77253e+26
2.59892e-12,2.74607e+26
2.6089e-12,2.71987e+26
2.61893e-12,2.69392e+26
2.62899e-12,2.66821e+26
2.63909e-12,2.64275e+26
2.64923e-12,2.61754e+26
2.65941e-12,2.59256e+26
2.66963e-12,2.56783e+26
2.67989e-12,2.54332e+26
2.69018e-12,2.51906e+26
2.70052e-12,2.49502e+26
2.7109e-12,2.47122e+26
2.72131e-12,2.44764e+26
2.73177e-12,2.42428e+26
2.74227e-12,2.40115e+26
2.7528e-12,2.37824e+26
2.76338e-12,2.35555e+26
2.774e-12,2.33307e+26
2.78466e-12,2.31081e+26
2.79536e-12,2.28876e+26
2.8061e-12,2.26692e+26
2.81688e-12,2.24529e+26
2.8277e-12,2.22387e+26
2.83857e-12,2.20265e+26
2.84947e-12,2.18163e+26
2.86042e-12,2.16082e+26
2.87141e-12,2.1402e+26
2.88245e-12,2.11978e+26
2.89352e-12,2.09955e+26
2.90464e-12,2.07952e+26
2.9158e-12,2.05968e+26
2.927e-12,2.04003e+26
2.93825e-12,2.02056e+26
2.94954e-12,2.00128e+26
2.96087e-12,1.98219e+26
2.97225e-12,1.96327e+26
2.98367e-12,1.94454e+26
2.99513e-12,1.92599e+26
3.00664e-12,1.90761e+26
3.01819e-12,1.88941e+26
3.02979e-12,1.87138e+26
3.04143e-12,1.85352e+26
3.05312e-12,1.83584e+26
3.06485e-12,1.81832e+26
3.07662e-12,1.80097e+26
3.08845e-12,1.78379e+26
3.10031e-12,1.76677e+26
3.11223e-12,1.74991e+26
3.12418e-12,1.73321e+26
3.13619e-12,1.71668e+26
3.14824e-12,1.7003e+26
3.16033e-12,1.68407e+26
3.17248e-12,1.668e+26
3.18467e-12,1.65209e+26
3.1969e-12,1.63632e+26
3.20919e-12,1.62071e+26
3.22152e-12,1.60525e+26
3.2339e-12,1.58993e+26
3.24632e-12,1.57476e+26
3.25879e-12,1.55973e+26
3.27132e-12,1.54485e+26
3.28389e-12,1.53011e+26
3.2965e-12,1.51551e+26
3.30917e-12,1.50105e+26
3.32188e-12,1.48673e+26
3.33465e-12,1.47254e+26
3.34746e-12,1.45849e+26
3.36032e-12,1.44458e+26
3.37323e-12,1.43079e+26
3.3862e-12,1.41714e+26
3.39921e-12,1.40362e+26
3.41227e-12,1.39023e+26
3.42538e-12,1.37696e+26
3.43854e-12,1.36382e+26
3.45175e-12,1.35081e+26
3.46501e-12,1.33792e+26
3.47833e-12,1.32516e+26
3.49169e-12,1.31251e+26
3.50511e-12,1.29999e+26
3.51858e-12,1.28758e+26
3.5321e-12,1.2753e+26
3.54567e-12,1.26313e+26
3.55929e-12,1.25108e+26
3.57297e-12,1.23914e+26
3.5867e-12,1.22732e+26
3.60048e-12,1.21561e+26
3.61431e-12,1.20401e+26
3.6282e-12,1.19252e+26
3.64214e-12,1.18114e+26
3.65613e-12,1.16987e+26
3.67018e-12,1.15871e+26
3.68428e-12,1.14765e+26
3.69844e-12,1.1367e+26
3.71265e-12,1.12586e+26
3.72691e-12,1.11511e+26
3.74123e-12,1.10448e+26
3.75561e-12,1.09394e+26
3.77004e-12,1.0835e+26
3.78453e-12,1.07316e+26
3.79907e-12,1.06292e+26
3.81366e-12,1.05278e+26
3.82832e-12,1.04273e+26
3.84303e-12,1.03278e+26
3.85779e-12,1.02293e+26
3.87262e-12,1.01317e+26
3.8875e-12,1.0035e+26
3.90243e-12,9.93927e+25
3.91743e-12,9.84444e+25
3.93248e-12,9.75051e+25
3.94759e-12,9.65747e+25
3.96276e-12,9.56532e+25
3.97798e-12,9.47406e+25
3.99327e-12,9.38366e+25
4.00861e-12,9.29412e+25
4.02401e-12,9.20544e+25
4.03947e-12,9.11761e+25
4.055e-12,9.03061e+25
4.07058e-12,8.94445e+25
4.08622e-12,8.8591e+25
4.10192e-12,8.77457e+25
4.11768e-12,8.69085e+25
4.1335e-12,8.60793e+25
4.14938e-12,8.52579e+25
4.16533e-12,8.44444e+25
4.18133e-12,8.36387e+25
4.1974e-12,8.28407e+25
4.21352e-12,8.20502e+25
4.22971e-12,8.12673e+25
4.24596e-12,8.04919e+25
4.26228e-12,7.97239e+25
4.27866e-12,7.89632e+25
4.2951e-12,7.82098e+25
4.3116e-12,7.74635e+25
4.32817e-12,7.67244e+25
4.3448e-12,7.59923e+25
4.36149e-12,7.52673e+25
4.37825e-12,7.45491e+25
4.39507e-12,7.38378e+25
4.41196e-12,7.31332e+25
4.42891e-12,7.24354e+25
4.44593e-12,7.17443e+25
4.46301e-12,7.10597e+25
4.48016e-12,7.03817e+25
4.49737e-12,6.97102e+25
4.51465e-12,6.9045e+25
4.532e-12,6.83862e+25
4.54941e-12,6.77337e+25
4.56689e-12,6.70874e+25
4.58444e-12,6.64473e+25
4.60206e-12,6.58133e+25
4.61974e-12,6.51853e+25
4.63749e-12,6.45634e+25
4.65531e-12,6.39473e+25
4.67319e-12,6.33372e+25
4.69115e-12,6.27328e+25
4.70918e-12,6.21343e+25
4.72727e-12,6.15414e+25
4.74543e-12,6.09542e+25
4.76367e-12,6.03726e+25
4.78197e-12,5.97966e+25
4.80034e-12,5.9226e+25
4.81879e-12,5.86609e+25
4.8373e-12,5.81012e+25
4.85589e-12,5.75468e+25
4.87455e-12,5.69977e+25
4.89328e-12,5.64539e+25
4.91208e-12,5.59152e+25
4.93095e-12,5.53817e+25
4.9499e-12,5.48533e+25
4.96892e-12,5.43299e+25
4.98801e-12,5.38115e+25
5.00718e-12,5.3298e+25
5.02641e-12,5.27895e+25
5.04573e-12,5.22858e+25
5.06512e-12,5.17869e+25
5.08458e-12,5.12928e+25
5.10411e-12,5.08034e+25
5.12372e-12,5.03186e+25
5.14341e-12,4.98385e+25
5.16317e-12,4.9363e+25
5.18301e-12,4.8892e+25
5.20293e-12,4.84255e+25
5.22292e-12,4.79634e+25
5.24299e-12,4.75058e+25
5.26313e-12,4.70525e+25
5.28336e-12,4.66035e+25
5.30366e-12,4.61589e+25
5.32403e-12,4.57184e+25
5.34449e-12,4.52822e+25
5.36503e-12,4.48501e+25
5.38564e-12,4.44222e+25
5.40633e-12,4.39983e+25
5.42711e-12,4.35785e+25
5.44796e-12,4.31627e+25
5.46889e-12,4.27509e+25
5.4899e-12,4.2343e+25
5.511e-12,4.19389e+25
5.53217e-12,4.15388e+25
5.55343e-12,4.11424e+25
5.57477e-12,4.07499e+25
5.59619e-12,4.03611e+25
5.61769e-12,3.9976e+25
5.63928e-12,3.95945e+25
5.66094e-12,3.92167e+25
5.68269e-12,3.88425e+25
5.70453e-12,3.84719e+25
5.72645e-12,3.81048e+25
5.74845e-12,3.77413e+25
5.77054e-12,3.73811e+25
5.79271e-12,3.70245e+25
5.81497e-12,3.66712e+25
5.83731e-12,3.63213e+25
5.85974e-12,3.59747e+25
5.88225e-12,3.56315e+25
5.90486e-12,3.52915e+25
5.92754e-12,3.49548e+25
5.95032e-12,3.46212e+25
5.97318e-12,3.42909e+25
5.99613e-12,3.39637e+25
6.01917e-12,3.36396e+25
6.0423e-12,3.33187e+25
6.06552e-12,3.30008e+25
6.08882e-12,3.26859e+25
6.11222e-12,3.2374e+25
6.1357e-12,3.20651e+25
6.15928e-12,3.17592e+25
6.18294e-12,3.14561e+25
6.2067e-12,3.1156e+25
6.23055e-12,3.08587e+25
6.25449e-12,3.05643e+25
6.27852e-12,3.02726e+25
6.30264e-12,2.99838e+25
6.32686e-12,2.96977e+25
6.35117e-12,2.94143e+25
6.37557e-12,2.91337e+25
6.40007e-12,2.88557e+25
6.42466e-12,2.85804e+25
6.44935e-12,2.83077e+25
6.47413e-12,2.80376e+25
6.499e-12,2.777e+25
6.52397e-12,2.75051e+25
6.54904e-12,2.72426e+25
6.5742e-12,2.69827e+25
6.59946e-12,2.67252e+25
6.62482e-12,2.64702e+25
6.65028e-12,2.62177e+25
6.67583e-12,2.59675e+25
6.70148e-12,2.57197e+25
6.72723e-12,2.54743e+25
6.75308e-12,2.52313e+25
6.77902e-12,2.49905e+25
6.80507e-12,2.47521e+25
6.83122e-12,2.45159e+25
6.85747e-12,2.4282e+25
6.88382e-12,2.40503e+25
6.91026e-12,2.38208e+25
6.93682e-12,2.35935e+25
6.96347e-12,2.33684e+25
6.99023e-12,2.31454e+25
7.01708e-12,2.29246e+25
7.04405e-12,2.27059e+25
7.07111e-12,2.24892e+25
7.09828e-12,2.22746e+25
7.12555e-12,2.20621e+25
7.15293e-12,2.18516e+25
7.18042e-12,2.16431e+25
7.20801e-12,2.14366e+25
7.2357e-12,2.1232e+25
7.2635e-12,2.10294e+25
7.29141e-12,2.08288e+25
7.31943e-12,2.06301e+25
7.34755e-12,2.04332e+25
7.37578e-12,2.02382e+25
7.40412e-12,2.00451e+25
7.43257e-12,1.98539e+25
7.46113e-12,1.96644e+25
7.4898e-12,1.94768e+25
7.51858e-12,1.9291e+25
7.54747e-12,1.91069e+25
7.57647e-12,1.89246e+25
7.60558e-12,1.8744e+25
7.6348e-12,1.85652e+25
7.66414e-12,1.8388e+25
7.69358e-12,1.82126e+25
7.72314e-12,1.80388e+25
7.75282e-12,1.78667e+25
7.78261e-12,1.76962e+25
7.81251e-12,1.75274e+25
7.84253e-12,1.73601e+25
7.87266e-12,1.71945e+25
7.90291e-12,1.70304e+25
7.93328e-12,1.68679e+25
7.96376e-12,1.6707e+25
7.99436e-12,1.65476e+25
8.02508e-12,1.63897e+25
8.05591e-12,1.62333e+25
8.08686e-12,1.60784e+25
8.11794e-12,1.5925e+25
8.14913e-12,1.5773e+25
8.18044e-12,1.56225e+25
8.21187e-12,1.54735e+25
8.24342e-12,1.53258e+25
8.2751e-12,1.51796e+25
8.30689e-12,1.50348e+25
8.33881e-12,1.48913e+25
8.37085e-12,1.47492e+25
8.40301e-12,1.46085e+25
8.4353e-12,1.44691e+25
8.46771e-12,1.4331e+25
8.50025e-12,1.41943e+25
8.53291e-12,1.40589e+25
8.5657e-12,1.39247e+25
8.59861e-12,1.37919e+25
8.63165e-12,1.36603e+25
8.66481e-12,1.35299e+25
8.6981e-12,1.34008e+25
8.73152e-12,1.3273e+25
8.76507e-12,1.31463e+25
8.79875e-12,1.30209e+25
8.83256e-12,1.28966e+25
8.8665e-12,1.27736e+25
8.90057e-12,1.26517e+25
8.93476e-12,1.2531e+25
8.96909e-12,1.24114e+25
9.00356e-12,1.2293e+25
9.03815e-12,1.21757e+25
9.07288e-12,1.20595e+25
9.10774e-12,1.19445e+25
9.14273e-12,1.18305e+25
9.17786e-12,1.17176e+25
9.21313e-12,1.16058e+25
9.24853e-12,1.14951e+25
9.28406e-12,1.13854e+25
9.31974e-12,1.12768e+25
9.35554e-12,1.11692e+25
9.39149e-12,1.10626e+25
9.42758e-12,1.0957e+25
9.4638e-12,1.08525e+25
9.50016e-12,1.07489e+25
9.53667e-12,1.06464e+25
9.57331e-12,1.05448e+25
9.61009e-12,1.04442e+25
9.64702e-12,1.03445e+25
9.68408e-12,1.02458e+25
9.72129e-12,1.01481e+25
9.75865e-12,1.00512e+25
9.79614e-12,9.95533e+24
9.83378e-12,9.86034e+24
9.87157e-12,9.76626e+24
9.9095e-12,9.67307e+24
9.94757e-12,9.58077e+24
9.98579e-12,9.48936e+24
1.00242e-11,9.39882e+24
1.00627e-11,9.30914e+24
1.01013e-11,9.22031e+24
1.01402e-11,9.13234e+24
1.01791e-11,9.0452e+24
1.02182e-11,8.95889e+24
1.02575e-11,8.87341e+24
1.02969e-11,8.78875e+24
1.03365e-11,8.70489e+24
1.03762e-11,8.62183e+24
1.0416e-11,8.53956e+24
1.04561e-11,8.45808e+24
1.04962e-11,8.37738e+24
1.05366e-11,8.29745e+24
1.05771e-11,8.21828e+24
1.06177e-11,8.13986e+24
1.06585e-11,8.06219e+24
1.06995e-11,7.98527e+24
1.07406e-11,7.90908e+24
1.07818e-11,7.83361e+24
1.08233e-11,7.75887e+24
1.08648e-11,7.68483e+24
1.09066e-11,7.61151e+24
1.09485e-11,7.53888e+24
1.09906e-11,7.46695e+24
1.10328e-11,7.3957e+24
1.10752e-11,7.32514e+24
1.11177e-11,7.25524e+24
1.11605e-11,7.18602e+24
1.12033e-11,7.11745e+24
1.12464e-11,7.04954e+24
1.12896e-11,6.98228e+24
1.1333e-11,6.91565e+24
1.13765e-11,6.84967e+24
1.14202e-11,6.78431e+24
1.14641e-11,6.71958e+24
1.15082e-11,6.65546e+24
1.15524e-11,6.59196e+24
1.15968e-11,6.52906e+24
1.16413e-11,6.46676e+24
1.16861e-11,6.40506e+24
1.1731e-11,6.34395e+24
1.1776e-11,6.28342e+24
1.18213e-11,6.22346e+24
1.18667e-11,6.16408e+24
1.19123e-11,6.10527e+24
1.19581e-11,6.04701e+24
1.2004e-11,5.98931e+24
1.20501e-11,5.93217e+24
1.20964e-11,5.87556e+24
1.21429e-11,5.8195e+24
1.21896e-11,5.76397e+24
1.22364e-11,5.70898e+24
1.22834e-11,5.6545e+24
1.23306e-11,5.60055e+24
1.2378e-11,5.54711e+24
1.24256e-11,5.49419e+24
1.24733e-11,5.44176e+24
1.25212e-11,5.38984e+24
1.25693e-11,5.33841e+24
1.26176e-11,5.28748e+24
1.26661e-11,5.23702e+24
1.27148e-11,5.18706e+24
1.27636e-11,5.13756e+24
1.28127e-11,5.08854e+24
1.28619e-11,5.03999e+24
1.29113e-11,4.9919e+24
1.29609e-11,4.94427e+24
1.30107e-11,4.89709e+24
1.30607e-11,4.85037e+24
1.31109e-11,4.80409e+24
1.31613e-11,4.75825e+24
1.32119e-11,4.71285e+24
1.32626e-11,4.66788e+24
1.33136e-11,4.62334e+24
1.33647e-11,4.57923e+24
1.34161e-11,4.53553e+24
1.34676e-11,4.49226e+24
1.35194e-11,4.44939e+24
1.35713e-11,4.40694e+24
1.36235e-11,4.36489e+24
1.36758e-11,4.32324e+24
1.37284e-11,4.28199e+24
1.37811e-11,4.24114e+24
1.38341e-11,4.20067e+24
1.38872e-11,4.16059e+24
1.39406e-11,4.12089e+24
1.39941e-11,4.08157e+24
1.40479e-11,4.04263e+24
1.41019e-11,4.00405e+24
1.41561e-11,3.96585e+24
1.42105e-11,3.92801e+24
1.42651e-11,3.89053e+24
1.43199e-11,3.85341e+24
1.43749e-11,3.81664e+24
1.44301e-11,3.78022e+24
1.44856e-11,3.74415e+24
1.45412e-11,3.70843e+24
1.45971e-11,3.67304e+24
1.46532e-11,3.638e+24
1.47095e-11,3.60328e+24
1.4766e-11,3.5689e+24
1.48228e-11,3.53485e+24
1.48797e-11,3.50112e+24
1.49369e-11,3.46772e+24
1.49943e-11,3.43463e+24
1.50519e-11,3.40186e+24
1.51097e-11,3.3694e+24
1.51678e-11,3.33725e+24
1.52261e-11,3.30541e+24
1.52846e-11,3.27387e+24
1.53433e-11,3.24263e+24
1.54022e-11,3.21169e+24
1.54614e-11,3.18104e+24
1.55208e-11,3.15069e+24
1.55805e-11,3.12063e+24
1.56403e-11,3.09085e+24
1.57004e-11,3.06136e+24
1.57607e-11,3.03215e+24
1.58213e-11,3.00322e+24
1.58821e-11,2.97457e+24
1.59431e-11,2.94618e+24
1.60044e-11,2.91807e+24
1.60659e-11,2.89023e+24
1.61276e-11,2.86265e+24
1.61896e-11,2.83534e+24
1.62518e-11,2.80828e+24
1.63142e-11,2.78149e+24
1.63769e-11,2.75495e+24
1.64398e-11,2.72866e+24
1.6503e-11,2.70263e+24
1.65664e-11,2.67684e+24
1.66301e-11,2.6513e+24
1.6694e-11,2.626e+24
1.67581e-11,2.60094e+24
1.68225e-11,2.57613e+24
1.68871e-11,2.55155e+24
1.6952e-11,2.5272e+24
1.70172e-11,2.50309e+24
1.70825e-11,2.4792e+24
1.71482e-11,2.45555e+24
1.72141e-11,2.43212e+24
1.72802e-11,2.40891e+24
1.73466e-11,2.38593e+24
1.74132e-11,2.36316e+24
1.74802e-11,2.34061e+24
1.75473e-11,2.31828e+24
1.76147e-11,2.29616e+24
1.76824e-11,2.27425e+24
1.77504e-11,2.25255e+24
1.78186e-11,2.23106e+24
1.7887e-11,2.20977e+24
1.79558e-11,2.18869e+24
1.80248e-11,2.1678e+24
1.8094e-11,2.14712e+24
1.81635e-11,2.12663e+24
1.82333e-11,2.10634e+24
1.83034e-11,2.08624e+24
1.83737e-11,2.06634e+24
1.84443e-11,2.04662e+24
1.85152e-11,2.02709e+24
